bill_id,category_ids,category_labels,bill_type,reason
s1594-115,,,,"The bill focuses on the procedural authority and rulemaking powers of the National Labor Relations Board regarding unfair labor practices and representation elections, rather than directly regulating private employer wage, hour, or benefit obligations such as minimum wage, overtime, WARN Act notice, or ERISA plan management."
s1190-113,,,,"The bill addresses federal government procurement goals and contracting procedures for small businesses, not private employer wage, hour, or benefit obligations."
hr1232-116,,,,"The bill addresses immigration policy and border construction waivers, which does not involve private employer wage, hour, or benefit obligations."
s731-115,,,,"The bill establishes a National Heritage Area and designates a local coordinating entity for management planning, which relates to public lands and historic preservation rather than private employer wage, hour, or benefit obligations."
s813-113,,,,"The bill regulates health coverage limitations for Peace Corps volunteers, which are federal government employees or volunteers, not private non-governmental employers; therefore, it does not involve private employer wage, hour, or benefit misconduct."
hr377-113,1.0,Wage Hour & Benefits,enforcement,"The bill amends the Fair Labor Standards Act to strengthen prohibitions against sex-based wage discrimination, revise the bona fide factor defense, and expand remedies and class action rights for private employers, directly regulating private employer wage obligations."
s1723-114,,,,"The bill regulates electric utilities regarding community solar interconnection and net billing, which falls under energy policy and public utility regulation, not private employer wage, hour, or benefit obligations."
s214-113,,,,"The bill addresses antitrust violations and patent settlement practices between pharmaceutical companies, which falls under competition and intellectual property law, not private employer wage, hour, or benefit obligations."
s2580-113,,,,"The bill redesignates and adjusts the boundary of a National Historical Park, which is a public lands and natural resources issue unrelated to private employer wage, hour, or benefit obligations."
hr3479-113,,,,"The bill addresses taxpayer rights and administrative procedures regarding the Internal Revenue Service, focusing on tax collection, penalties, and dispute resolution rather than private employer wage, hour, or benefit obligations."
