bill_id,category_ids,category_labels,bill_type,reason
hr7003-110,1;2,Wage Hour & Benefits;Employment Discrimination,enforcement,"The bill prohibits employment discrimination and reprisal against individuals with service-related injuries or disabilities, directly regulating private employer conduct related to discrimination and employee rights, and potentially impacting obligations under laws like the Americans with Disabilities Act (ADA) and USERRA."
s866-111,,,,The bill focuses on environmental education funding and standards within schools and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s354-116,1,Wage Hour & Benefits,enforcement,"The bill aims to streamline reporting requirements for employee benefit plans under ERISA, which directly relates to the management and compliance of private employer pension and retirement benefit plans, and therefore falls under the scope of employer conduct targeted by government enforcement actions."
s373-111,,,,The bill regulates the importation of specific snake species and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr5269-107,1;2;23,Wage Hour & Benefits;Employment Discrimination;Healthcare Fraud & Compliance,enforcement,"The bill aims to guarantee comprehensive health insurance coverage for all Americans, which includes provisions related to employee health benefits, discrimination in insurance, and consumer protections, directly regulating private employer conduct and healthcare provision."
hr1636-109,17,Water Violation,enforcement,"The bill directly regulates the discharge of pollutants from cruise vessels into U.S. waters, relating to Clean Water Act enforcement and private company conduct."
hr2478-112,1,Wage Hour & Benefits,tax_credit_introduction,"The bill excludes from gross income amounts received for services by a student at a work-college, which functions as a tax incentive related to student wages and earnings."
hr1243-109,,,,This bill concerns interstate reciprocity for concealed firearms permits and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr1166-110,,,,This bill relates to flexibility in Title I funding for rural school districts and does not address any corporate misconduct targeted by government enforcement actions.
hr4216-114,10,Securities & Investor Protection,enforcement,"The bill amends the Investment Company Act of 1940 and relates to SEC regulation of money market funds, which are subject to SEC enforcement actions for securities fraud and investor protection violations."
hr2341-112,1,Wage Hour & Benefits,enforcement,"The bill amends the Fair Labor Standards Act regarding exemptions for direct care workers, directly affecting private employer wage and hour obligations."
hr169-115,18,Earth Violation,enforcement,"The bill prohibits offshore drilling, which relates to EPA enforcement for environmental damage from mining operations and DOT/PHMSA enforcement for pipeline safety failures, as offshore drilling involves potential for oil spills and environmental contamination."
hr4889-112,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct or enforcement actions against companies.
