bill_id,category_ids,category_labels,bill_type,reason
hr5729-111,,,,"The bill concerns international information dissemination and foreign policy authorities under the State Department, containing no provisions related to private employer wage, hour, or benefit obligations."
s2366-110,,,,"The bill primarily addresses immigration enforcement, border security, and employment eligibility verification (E-Verify) to prevent the hiring of unauthorized aliens, rather than regulating private employer wage, hour, or benefit obligations such as minimum wage, overtime, or pension compliance."
hr326-108,,,,"The bill addresses corporate dividend taxation and shareholder tax credits, which are general tax policy matters unrelated to private employer wage, hour, or benefit obligations."
s121-112,,,,"The bill regulates abortion providers and clinic licensing standards, which does not involve private employer wage, hour, or benefit obligations such as minimum wage, overtime, WARN Act notice, or ERISA/FMLA compliance."
hr4950-113,,,,"The bill reauthorizes the Export-Import Bank of the United States to support exports and competitiveness, which does not regulate private employer wage, hour, or benefit obligations."
hr4585-112,,,,"The bill suspends import duties on artificial staple fibers, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
s3159-115,,,,"The bill is a Department of Defense appropriations act that funds military personnel and operations; it does not regulate private employer wage, hour, or benefit obligations."
hjres13-113,,,,"The bill addresses corporate political speech and election expenditures under the First Amendment, which is unrelated to private employer wage, hour, or benefit obligations."
s1200-108,,,,"The bill regulates road construction and timber harvesting in National Forests, which is a public lands and natural resources issue, not a private employer wage, hour, or benefit obligation."
s2659-109,,,,"The bill authorizes grants for veterans' cemeteries on tribal lands, which is a government-funded benefit program for veterans and does not regulate private employer wage, hour, or benefit obligations."
s480-109,,,,"The bill grants federal recognition to specific Native American tribes and addresses land trust issues, which does not involve private employer wage, hour, or benefit obligations."
s2153-107,,,,"The bill extends a duty suspension on a chemical product under the Harmonized Tariff Schedule, which relates to foreign trade and tariffs rather than private employer wage, hour, or benefit obligations."
hr4539-110,,,,"The bill amends Title 38 to improve the Department of Veterans Affairs housing loan benefit program, which is a government-administered benefit for veterans and does not regulate private employer wage, hour, or benefit obligations."
