bill_id,category_ids,category_labels,bill_type,reason
s3158-109,,,,"The bill relates to the suspension of tariffs on a specific chemical compound and does not address private employer wage, hour, or benefit obligations."
hr6658-115,,,,"The bill addresses tax deductions for oil pollution cleanup and legal fees, which is unrelated to private employer wage, hour, or benefit obligations."
s2145-114,,,,"The bill provides supplemental appropriations for the Department of State to assist with refugee resettlement and does not regulate private employer wage, hour, or benefit obligations."
hr4967-109,,,,"The bill focuses on ethics, financial disclosures, and travel rules for Members of Congress and government employees, rather than regulating private employer wage, hour, or benefit obligations."
hr1658-111,,,,"The bill concerns the recovery of medical costs by the Department of Veterans Affairs and does not regulate private employer wage, hour, or benefit obligations."
hr7003-110,1.0,Wage Hour & Benefits,enforcement,"The bill prohibits employment discrimination and acts of reprisal against wounded veterans, which relates to the enforcement of employee rights and protections against retaliation by non-governmental employers."
s866-111,,,,"The bill focuses on environmental education standards and teacher training grants for schools and does not regulate private employer wage, hour, or benefit obligations."
s354-116,,,,"The bill focuses on administrative reporting requirements and the reduction of duplicative filings for employee benefit plans, rather than regulating or enforcing employer wage, hour, or benefit obligations."
s373-111,,,,"The bill concerns the importation of injurious animals (constrictor snakes) and has no relation to private employer wage, hour, or benefit obligations."
hr5269-107,,,,"The bill focuses on establishing a government-funded universal health insurance system and modifying Medicare, which are public assistance and government benefit programs rather than regulations of private employer wage or benefit obligations."
hr1636-109,,,,"The bill's primary purpose is environmental regulation of cruise ship discharges; while it mentions employment discrimination/whistleblowing, it is incidental to the central purpose of pollution control and does not address wage, hour, or benefit obligations."
hr2478-112,,,,"The bill provides a tax exclusion for student income from work-colleges, which is a general tax policy for individuals rather than a regulation of private employer wage or benefit obligations."
hr1243-109,,,,"The bill concerns the reciprocity of concealed firearm permits across state lines and has no relation to private employer wage, hour, or benefit obligations."
hr1166-110,,,,"The bill concerns administrative flexibility for rural local educational agencies regarding federal education grants and does not regulate private employer wage, hour, or benefit obligations."
hr4216-114,,,,"The bill focuses on the valuation and regulation of money market funds and investor protections, not on private employer wage, hour, or benefit obligations."
hr2341-112,1.0,Wage Hour & Benefits,enforcement,"The bill amends the Fair Labor Standards Act (FLSA) to modify exemptions from minimum wage and maximum hour requirements for direct care workers, directly affecting private employer wage and hour obligations."
